1780391165228, 76526, 0, 0, 0
1780391165429, 1520640, 0, 0, 0
1780391165629, 40960, 0, 0, 0
1780391165829, 46080, 0, 0, 0
1780391166029, 97280, 0, 0, 0
1780391166229, 51200, 0, 0, 0
1780391166429, 20480, 0, 0, 0
1780391166629, 15360, 0, 0, 0
1780391166829, 81920, 0, 0, 0
1780391167029, 25600, 0, 0, 0
1780391167228, 5145, 0, 0, 0
1780391167428, 81920, 0, 0, 0
1780391167628, 66560, 0, 0, 0
1780391167828, 81920, 0, 0, 0
1780391168028, 61440, 0, 0, 0
1780391168229, 81920, 0, 0, 0
1780391168629, 51200, 0, 0, 0
1780391169029, 10240, 0, 0, 0
1780391169229, 97280, 0, 0, 0
1780391169429, 5120, 0, 0, 0
1780391169629, 30720, 0, 0, 0
1780391169829, 40960, 0, 0, 0
1780391170029, 10240, 0, 0, 0
1780391170228, 10291, 0, 0, 0
1780391170428, 30720, 0, 0, 0
1780391170628, 56320, 0, 0, 0
1780391170828, 20480, 0, 0, 0
1780391171029, 30720, 0, 0, 0
1780391171229, 51200, 0, 0, 0
1780391171429, 30720, 0, 0, 0
1780391171629, 97280, 0, 0, 0
1780391171829, 61440, 0, 0, 0
1780391172029, 97280, 0, 0, 0
1780391172229, 92160, 0, 0, 0
1780391172429, 25600, 0, 0, 0
1780391172629, 25600, 0, 0, 0
1780391172828, 46311, 0, 0, 0
1780391173028, 10240, 0, 0, 0
1780391173228, 35840, 0, 0, 0
1780391173628, 61440, 0, 0, 0
1780391173829, 15360, 0, 0, 0
1780391174229, 35840, 0, 0, 0
1780391174429, 46080, 0, 0, 0
1780391174629, 35840, 0, 0, 0
1780391174829, 30720, 0, 0, 0
1780391175029, 5120, 0, 0, 0
1780391175229, 20480, 0, 0, 0
1780391175429, 71680, 0, 0, 0
1780391175629, 25600, 0, 0, 0
1780391175828, 123497, 0, 0, 0
1780391176028, 35840, 0, 0, 0
1780391176228, 46080, 0, 0, 0
1780391176428, 71680, 0, 0, 0
